Diagnostics/NewCompletedTrajs,Diagnostics/StepsInTrajWindow,Diagnostics/Iteration,Diagnostics/CumTime (s),Diagnostics/CumSteps,Diagnostics/CumCompletedTrajs,Diagnostics/CumUpdates,Diagnostics/StepsPerSecond,Diagnostics/UpdatesPerSecond,Diagnostics/ReplayRatio,Diagnostics/CumReplayRatio,Length/Average,Length/Std,Length/Median,Length/Min,Length/Max,EpExtrinsicReward/Average,EpExtrinsicReward/Std,EpExtrinsicReward/Median,EpExtrinsicReward/Min,EpExtrinsicReward/Max,EpNonzeroExtrinsicRewards/Average,EpNonzeroExtrinsicRewards/Std,EpNonzeroExtrinsicRewards/Median,EpNonzeroExtrinsicRewards/Min,EpNonzeroExtrinsicRewards/Max,EpDiscountedExtrinsicReward/Average,EpDiscountedExtrinsicReward/Std,EpDiscountedExtrinsicReward/Median,EpDiscountedExtrinsicReward/Min,EpDiscountedExtrinsicReward/Max,EpAveExtrinsicReward/Average,EpAveExtrinsicReward/Std,EpAveExtrinsicReward/Median,EpAveExtrinsicReward/Min,EpAveExtrinsicReward/Max,visit_freq_a/Average,visit_freq_a/Std,visit_freq_a/Median,visit_freq_a/Min,visit_freq_a/Max,visit_freq_b/Average,visit_freq_b/Std,visit_freq_b/Median,visit_freq_b/Min,visit_freq_b/Max,visit_freq_c/Average,visit_freq_c/Std,visit_freq_c/Median,visit_freq_c/Min,visit_freq_c/Max,visit_freq_d/Average,visit_freq_d/Std,visit_freq_d/Median,visit_freq_d/Min,visit_freq_d/Max,visit_freq_e/Average,visit_freq_e/Std,visit_freq_e/Median,visit_freq_e/Min,visit_freq_e/Max,visit_freq_f/Average,visit_freq_f/Std,visit_freq_f/Median,visit_freq_f/Min,visit_freq_f/Max,visit_freq_g/Average,visit_freq_g/Std,visit_freq_g/Median,visit_freq_g/Min,visit_freq_g/Max,visit_freq_h/Average,visit_freq_h/Std,visit_freq_h/Median,visit_freq_h/Min,visit_freq_h/Max,visit_freq_i/Average,visit_freq_i/Std,visit_freq_i/Median,visit_freq_i/Min,visit_freq_i/Max,first_visit_a/Average,first_visit_a/Std,first_visit_a/Median,first_visit_a/Min,first_visit_a/Max,first_visit_b/Average,first_visit_b/Std,first_visit_b/Median,first_visit_b/Min,first_visit_b/Max,first_visit_c/Average,first_visit_c/Std,first_visit_c/Median,first_visit_c/Min,first_visit_c/Max,first_visit_d/Average,first_visit_d/Std,first_visit_d/Median,first_visit_d/Min,first_visit_d/Max,first_visit_e/Average,first_visit_e/Std,first_visit_e/Median,first_visit_e/Min,first_visit_e/Max,first_visit_f/Average,first_visit_f/Std,first_visit_f/Median,first_visit_f/Min,first_visit_f/Max,first_visit_g/Average,first_visit_g/Std,first_visit_g/Median,first_visit_g/Min,first_visit_g/Max,first_visit_h/Average,first_visit_h/Std,first_visit_h/Median,first_visit_h/Min,first_visit_h/Max,first_visit_i/Average,first_visit_i/Std,first_visit_i/Median,first_visit_i/Min,first_visit_i/Max,return_/Average,return_/Std,return_/Median,return_/Min,return_/Max,intrinsic_rewards/Average,intrinsic_rewards/Std,intrinsic_rewards/Median,intrinsic_rewards/Min,intrinsic_rewards/Max,valpred/Average,valpred/Std,valpred/Median,valpred/Min,valpred/Max,advantage/Average,advantage/Std,advantage/Median,advantage/Min,advantage/Max,loss/Average,loss/Std,loss/Median,loss/Min,loss/Max,pi_loss/Average,pi_loss/Std,pi_loss/Median,pi_loss/Min,pi_loss/Max,value_loss/Average,value_loss/Std,value_loss/Median,value_loss/Min,value_loss/Max,entropy_loss/Average,entropy_loss/Std,entropy_loss/Median,entropy_loss/Min,entropy_loss/Max,inv_loss/Average,inv_loss/Std,inv_loss/Median,inv_loss/Min,inv_loss/Max,forward_loss/Average,forward_loss/Std,forward_loss/Median,forward_loss/Min,forward_loss/Max,reward_total_std/Average,reward_total_std/Std,reward_total_std/Median,reward_total_std/Min,reward_total_std/Max,curiosity_loss/Average,curiosity_loss/Std,curiosity_loss/Median,curiosity_loss/Min,curiosity_loss/Max,gradNorm/Average,gradNorm/Std,gradNorm/Median,gradNorm/Min,gradNorm/Max,entropy/Average,entropy/Std,entropy/Median,entropy/Min,entropy/Max,perplexity/Average,perplexity/Std,perplexity/Median,perplexity/Min,perplexity/Max,rand_dummy_logging/Average,rand_dummy_logging/Std,rand_dummy_logging/Median,rand_dummy_logging/Min,rand_dummy_logging/Max,art_num_classes/Average,art_num_classes/Std,art_num_classes/Median,art_num_classes/Min,art_num_classes/Max,kohonen_dw/Average,kohonen_dw/Std,kohonen_dw/Median,kohonen_dw/Min,kohonen_dw/Max
107,8168,124,16.789885997772217,10000,107,375,595.5966586864771,22.33487470074289,3.0,3.0,81.68,153.87721,6.5,1.0,500.0,-0.21,0.40730822,0.0,-1.0,0.0,0.21,0.40730822,0.0,0.0,1.0,-0.096942686,0.22341983,0.0,-0.8016306,0.0,-0.0035735727,0.00854687,0.0,-0.04347826,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.4106735,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,500.0,500.0,418.48,169.38339,500.0,13.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,22.442709,9.537381,24.475842,0.3202084,44.85439,0.92238265,0.47530726,0.93089265,0.1321115,4.6476135,18.007381,8.829097,19.68797,-0.003858545,29.759094,4.4353223,3.0372686,4.9315305,-1.5660795,20.285854,62.941174,230.4035,17.396992,0.97614247,2447.1436,-5.574301,5.3054366,-5.188245,-46.492283,1.9274822,68.51673,234.87027,22.955135,3.439406,2493.5498,-0.0012521024,0.0001398955,-0.0012163408,-0.0016090226,-0.0009979877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,97.37311,65.06466,101.87701,3.4216468,454.22504,1.2521023,0.13989551,1.2163408,0.9979876,1.6090225,3.53662,0.5532064,3.3748162,2.712817,4.9979243,nan,nan,nan,nan,nan,2.088,0.737737,2.0,1.0,3.0,nan,nan,nan,nan,nan
30,17586,249,33.9318642616272,20000,137,750,583.3632411660255,21.876121543725954,3.0,3.0,175.86,199.52142,60.5,1.0,500.0,-0.39,0.48774996,0.0,-1.0,0.0,0.39,0.48774996,0.0,0.0,1.0,-0.14430271,0.24674635,0.0,-0.8016306,0.0,-0.0051505445,0.0089820605,0.0,-0.04347826,0.0,0.0,0.0,0.0,0.0,0.0,1.35,1.745709,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,500.0,500.0,364.27,193.79277,500.0,13.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,36.924576,4.0754557,37.979656,21.396067,42.149155,0.58290005,0.26324305,0.49367952,0.3951984,1.9610544,36.403492,4.3170514,37.296257,25.178469,41.68679,0.5210746,2.736795,0.61338776,-6.2139277,9.483915,21.822008,43.989037,0.21225193,-0.49315456,305.34488,-0.5223088,2.8039436,-0.64162755,-9.483916,7.1828823,22.345327,44.00543,1.0275402,1.0975071e-05,314.82977,-0.0010116952,9.7416356e-05,-0.0010180809,-0.0011323841,-0.00060114247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43.510025,48.96005,26.228338,0.051685616,220.25316,1.0116953,0.097416356,1.0180808,0.60114247,1.1323841,2.7624826,0.24296643,2.7680063,1.8242012,3.1030455,nan,nan,nan,nan,nan,4.648,0.477594,5.0,4.0,5.0,nan,nan,nan,nan,nan
20,27409,374,51.207003593444824,30000,157,1125,578.8665322995016,21.707494961231312,3.0,3.0,274.09,211.32588,263.5,1.0,500.0,-0.39,0.48774993,0.0,-1.0,0.0,0.39,0.48774993,0.0,0.0,1.0,-0.14430271,0.24674638,0.0,-0.8016306,0.0,-0.0051505445,0.0089820605,0.0,-0.04347826,0.0,0.0,0.0,0.0,0.0,0.0,1.35,1.7457092,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,500.0,500.0,364.27,193.79277,500.0,13.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,34.727673,3.1952422,34.510014,21.33225,40.400898,0.34936002,0.0225162,0.34584436,0.2902646,0.39471918,35.587822,2.4437141,35.160954,30.134735,40.475372,-0.8601488,1.996831,-0.04245766,-8.802477,0.19570488,10.950573,26.181479,0.05603806,0.02495873,117.40424,0.86546737,2.0198743,0.04245829,-0.19942053,9.519272,10.085517,24.166374,0.0007421541,7.313415e-05,107.88852,-0.00041294732,0.00010443216,-0.00039784893,-0.0006408121,-0.00026930135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.636654,45.415237,0.704464,0.03633358,214.95274,0.4129473,0.104432166,0.3978489,0.26930133,0.64081204,1.5197344,0.16321057,1.4886192,1.3090495,1.8980224,nan,nan,nan,nan,nan,5.0,0.0,5.0,5.0,5.0,nan,nan,nan,nan,nan
20,35643,499,68.31279253959656,40000,177,1500,584.5974150318093,21.922403063692848,3.0,3.0,356.43,192.25706,500.0,3.0,500.0,-0.38,0.48538646,0.0,-1.0,0.0,0.38,0.48538646,0.0,0.0,1.0,-0.13794087,0.24214055,0.0,-0.8016306,0.0,-0.0049331533,0.0088398885,0.0,-0.04347826,0.0,0.0,0.0,0.0,0.0,0.0,1.31,1.730289,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,500.0,500.0,368.86,191.50392,500.0,13.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,29.437374,2.3159575,29.83812,20.234404,32.11682,0.2988256,0.009861174,0.29778406,0.279424,0.31790534,30.153437,1.025745,30.019669,28.566315,32.14297,-0.7160659,2.0771976,-0.016752753,-9.40375,0.192916,7.9497323,22.906832,0.018546034,0.009152538,108.36065,0.71583885,2.077187,0.016757961,-0.19511703,9.421767,7.2342286,20.831604,0.00010636209,1.0461887e-05,98.95746,-0.00033529146,0.00011427801,-0.0003230329,-0.0005778488,-0.00016606416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.608255,46.566048,0.2899627,0.0058410354,211.7654,0.33529148,0.11427801,0.3230329,0.16606414,0.5778488,1.4076717,0.16439743,1.3813107,1.1806483,1.7824831,nan,nan,nan,nan,nan,5.0,0.0,5.0,5.0,5.0,nan,nan,nan,nan,nan
36,38158,624,85.29502439498901,50000,213,1875,588.850752077363,22.081903202901113,3.0,3.0,381.58,194.73245,500.0,18.0,500.0,-0.28,0.4489989,0.0,-1.0,0.0,0.28,0.4489989,0.0,0.0,1.0,-0.16137749,0.29428145,0.0,-0.8429432,0.0,-0.007290743,0.014429288,0.0,-0.055555556,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.3416407,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,500.0,500.0,382.62,199.24577,500.0,11.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,26.439444,3.5426052,27.328175,7.766448,35.442574,0.3184083,0.15003832,0.27456647,0.26244244,1.1618369,26.973173,2.2485654,27.377605,11.2833,28.56337,-0.53372544,2.4531386,-0.008188384,-10.19974,9.139288,13.866885,31.425173,0.008568289,0.003218175,155.9987,0.60635066,2.7101302,0.008189114,-9.139289,11.610901,13.261263,30.028807,3.1579482e-05,2.611122e-06,144.39574,-0.0007321974,9.97425e-05,-0.00074444234,-0.0008859568,-0.00044372017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.52343,57.502922,0.16380224,0.010924696,261.02322,0.73219734,0.0997425,0.7444423,0.44372016,0.88595676,2.089735,0.19874655,2.1054056,1.5584943,2.4253054,nan,nan,nan,nan,nan,5.0,0.0,5.0,5.0,5.0,nan,nan,nan,nan,nan
23,39744,749,102.39918541908264,60000,236,2250,584.6530552368857,21.924489571383216,3.0,3.0,397.44,192.1181,500.0,18.0,500.0,-0.22,0.41424632,0.0,-1.0,0.0,0.22,0.41424632,0.0,0.0,1.0,-0.16060837,0.31088853,0.0,-0.8429432,0.0,-0.007957655,0.015937675,0.0,-0.055555556,0.0,0.0,0.0,0.0,0.0,0.0,0.53,1.0242558,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,500.0,500.0,396.32,196.45166,500.0,11.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,24.912985,1.9571186,25.358873,14.202031,30.500015,0.2594951,0.043201674,0.25441822,0.17106299,0.60403454,25.474379,1.0068665,25.535776,18.285074,27.192493,-0.56139237,1.446889,-0.0019025069,-4.083046,3.3866572,6.6725492,14.48644,0.004317052,-0.0047970857,76.65319,0.5831804,1.4988033,0.0019025464,-3.3866572,6.0564947,6.089713,13.154181,2.43105e-05,5.480033e-08,70.59747,-0.00034367634,0.0001987683,-0.0002881238,-0.0007822185,-0.0001479769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.498531,32.215416,0.09789223,0.002501429,139.06467,0.3436763,0.19876829,0.2881238,0.14797689,0.7822185,1.4400064,0.3125563,1.333923,1.1594859,2.1863182,nan,nan,nan,nan,nan,5.0,0.0,5.0,5.0,5.0,nan,nan,nan,nan,nan
20,40099,874,119.33674430847168,70000,256,2625,590.403851304969,22.140144423936334,3.0,3.0,400.99,192.07437,500.0,18.0,500.0,-0.21,0.40730825,0.0,-1.0,0.0,0.21,0.40730825,0.0,0.0,1.0,-0.15979779,0.3112004,0.0,-0.8429432,0.0,-0.007917816,0.01595253,0.0,-0.055555556,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9949874,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,500.0,500.0,398.92,196.08578,500.0,11.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,23.692661,1.3490753,24.115902,20.246937,24.790768,0.24224614,0.003319127,0.24225664,0.2347624,0.24829152,24.260962,0.3155227,24.25539,23.683868,24.841894,-0.56830126,1.3267919,-0.00013413801,-3.6888814,0.06804254,5.2531395,12.012058,0.0014800912,-0.0064105294,34.222805,0.56807494,1.3264662,0.0001342945,-0.06808579,3.6888814,4.6853504,10.685942,5.6230606e-06,1.8391802e-08,30.53418,-0.00028561548,7.866389e-05,-0.0002548696,-0.00044633326,-0.00017602692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.848037,28.800154,0.05853324,0.0015766793,81.31241,0.28561547,0.07866389,0.25486958,0.17602691,0.44633323,1.3347803,0.107208245,1.290293,1.1924707,1.5627549,nan,nan,nan,nan,nan,5.0,0.0,5.0,5.0,5.0,nan,nan,nan,nan,nan
20,40099,999,136.2966833114624,80000,276,3000,589.624762107729,22.11092857903984,3.0,3.0,400.99,192.07437,500.0,18.0,500.0,-0.21,0.40730825,0.0,-1.0,0.0,0.21,0.40730825,0.0,0.0,1.0,-0.15979779,0.3112004,0.0,-0.8429432,0.0,-0.007917816,0.01595253,0.0,-0.055555556,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9949874,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,500.0,500.0,398.92,196.08578,500.0,11.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,22.728708,1.2838502,23.160471,19.499382,23.71168,0.23272675,0.002628355,0.23272152,0.22645827,0.23743126,23.272678,0.26113033,23.289265,22.809734,23.73344,-0.54397106,1.2724123,0.002806426,-3.5229657,0.052439272,4.8495245,11.104566,-0.0006007819,-0.012001678,31.391188,0.54382455,1.2720801,-0.0028065352,-0.052596193,3.522965,4.3058634,9.83271,8.196251e-06,1.6008858e-08,27.868448,-0.00016350816,1.8901925e-05,-0.00016125699,-0.00022469736,-0.00013280536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.160594,27.301176,0.070792414,0.0012614001,76.85159,0.16350816,0.018901924,0.16125698,0.13280536,0.22469735,1.1778522,0.022341315,1.1749871,1.1420282,1.2519432,nan,nan,nan,nan,nan,5.0,0.0,5.0,5.0,5.0,nan,nan,nan,nan,nan
20,40566,1124,153.3681993484497,90000,296,3375,585.7710573761526,21.966414651605724,3.0,3.0,405.66,188.71837,500.0,18.0,500.0,-0.2,0.39999998,0.0,-1.0,0.0,0.2,0.39999998,0.0,0.0,1.0,-0.15254797,0.30635625,0.0,-0.8429432,0.0,-0.007614785,0.01581162,0.0,-0.055555556,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.96389824,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,500.0,500.0,403.72,192.59534,500.0,11.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,21.92948,1.2283096,22.39583,18.88004,22.8194,0.22525972,0.002182908,0.22522965,0.21981382,0.22908667,22.451967,0.22010025,22.435877,22.057978,22.833714,-0.52248776,1.2268981,0.007751435,-3.3891518,0.050239526,4.522984,10.37544,-0.004895853,-0.020666476,29.166615,0.5223073,1.2265306,-0.007752627,-0.050276317,3.3891518,4.0008807,9.149028,6.448102e-05,6.15333e-08,25.782093,-0.00020392243,0.00010462257,-0.00015678683,-0.00044148075,-0.00010659536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.530744,25.757368,0.16288725,0.0015213684,72.73425,0.2039224,0.104622565,0.15678683,0.10659536,0.44148073,1.2331789,0.13614313,1.1697462,1.1124833,1.5550174,nan,nan,nan,nan,nan,5.0,0.0,5.0,5.0,5.0,nan,nan,nan,nan,nan
20,49046,1249,170.46133756637573,100000,316,3750,585.0300788835099,21.93862795813162,3.0,3.0,490.46,66.78015,500.0,22.0,500.0,-0.02,0.14,0.0,-1.0,0.0,0.02,0.14,0.0,0.0,1.0,-0.01603342,0.112239726,0.0,-0.80972785,0.0,-0.00087121216,0.0061043645,0.0,-0.045454547,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.35707137,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,500.0,500.0,490.29,67.97032,500.0,13.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,21.331411,1.1889386,21.798668,18.419836,22.1484,0.21918748,0.0018786893,0.21919116,0.21433139,0.22240219,21.841362,0.15397133,21.827444,21.59706,22.148739,-0.5099476,1.1924403,0.008008795,-3.285811,0.031033743,4.2908716,9.847004,-0.0055742427,-0.028925162,27.518229,0.5094204,1.1912897,-0.008009321,-0.03359918,3.285811,3.7819996,8.65578,0.00015394036,1.3471351e-06,24.232866,-0.00054881396,0.00013922891,-0.0005745608,-0.0007999496,-0.00026779572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.120805,24.906174,0.19780982,0.0019358175,70.11085,0.54881394,0.1392289,0.57456076,0.2677957,0.7999495,1.7479804,0.24172007,1.7765211,1.3070803,2.225428,nan,nan,nan,nan,nan,5.0,0.0,5.0,5.0,5.0,nan,nan,nan,nan,nan
